label,8-302-0,8-302-1,8-303-0,8-303-1,8-303-2,8-320-0,8-320-1
8-302,50.1187,2.23872,100.0,6.30957,42.19786666666666,100.0,100.0
8-302,26.123166666666666,2.23872,100.0,6.30957,42.19786666666666,100.0,100.0
8-302,26.123166666666666,3.1631033333333334,100.0,6.30957,42.19786666666666,100.0,100.0
8-302,21.32406,3.1631033333333334,100.0,6.30957,42.19786666666666,100.0,100.0
8-302,21.32406,3.1631033333333334,100.0,6.30957,30.968880000000002,100.0,100.0
8-302,14.1254,3.1631033333333334,100.0,100.0,27.649599999999996,100.0,100.0
8-302,14.1254,3.25416,100.0,100.0,27.649599999999996,100.0,100.0
8-302,14.1254,3.25416,100.0,15.8489,27.649599999999996,100.0,100.0
8-302,14.1254,4.1489183333333335,100.0,15.8489,27.649599999999996,100.0,100.0
8-302,100.0,4.41073,100.0,10.578486666666667,12.5893,100.0,100.0
8-302,100.0,6.30957,100.0,7.94328,14.1254,100.0,100.0
8-302,100.0,3.7777833333333333,100.0,7.94328,14.1254,100.0,100.0
8-302,100.0,2.51189,100.0,7.94328,14.1254,100.0,100.0
8-302,100.0,2.51189,100.0,7.94328,14.1254,100.0,100.0
8-302,11.2202,2.51189,100.0,7.94328,14.1254,100.0,100.0
8-302,11.2202,2.51189,100.0,7.94328,46.7791,100.0,100.0
8-302,11.2202,2.51189,100.0,100.0,43.55308,100.0,100.0
8-302,22.52926666666667,2.51189,100.0,100.0,43.55308,100.0,100.0
8-302,22.52926666666667,3.03001,100.0,100.0,43.55308,100.0,100.0
8-302,22.52926666666667,3.186542,100.0,100.0,50.91,100.0,100.0
8-302,22.52926666666667,3.186542,100.0,100.0,32.82248,100.0,100.0
8-302,22.52926666666667,3.186542,100.0,15.8489,32.82248,100.0,100.0
8-302,28.1838,3.4516675,100.0,15.8489,21.1699,100.0,100.0
8-302,28.1838,3.4516675,100.0,16.81585,21.1699,100.0,100.0
8-302,11.2202,3.419513333333333,100.0,16.81585,19.9526,100.0,100.0
8-302,11.2202,4.301072,100.0,16.81585,19.9526,100.0,100.0
8-302,11.2202,4.58577,100.0,17.7828,19.9526,100.0,100.0
8-302,11.2202,4.58577,100.0,14.320466666666666,19.9526,100.0,100.0
8-302,11.2202,4.745726,100.0,14.320466666666666,19.9526,100.0,100.0
8-302,11.2202,4.745726,100.0,14.320466666666666,19.9526,100.0,100.0
8-302,12.132933333333334,4.745726,100.0,14.320466666666666,19.9526,100.0,100.0
8-302,12.132933333333334,4.745726,100.0,14.320466666666666,17.039,100.0,100.0
8-302,12.132933333333334,3.854833333333334,100.0,14.320466666666666,17.039,100.0,100.0
8-302,12.5893,3.4893650000000003,100.0,8.916073333333333,17.039,100.0,100.0
8-302,12.5893,3.4893650000000003,100.0,8.916073333333333,19.68824,100.0,100.0
8-302,12.5893,3.3173760000000003,100.0,8.916073333333333,19.68824,100.0,100.0
8-302,12.5893,3.3173760000000003,100.0,8.916073333333333,19.68824,100.0,79.4328
8-302,30.736899999999995,3.03001,100.0,7.07946,19.62215,100.0,79.4328
8-302,30.736899999999995,2.926386,100.0,7.07946,19.62215,100.0,79.4328
8-302,30.736899999999995,2.926386,100.0,8.53973,19.62215,100.0,79.4328
8-302,30.736899999999995,2.926386,100.0,8.53973,18.5228,100.0,79.4328
8-302,25.515449999999998,3.03001,100.0,8.53973,19.62215,100.0,79.4328
8-302,25.515449999999998,3.30681,100.0,8.53973,19.62215,100.0,79.4328
8-302,25.515449999999998,3.30681,100.0,8.593204,19.62215,100.0,79.4328
8-302,25.515449999999998,3.30681,100.0,8.593204,16.3241,100.0,79.4328
8-302,25.515449999999998,3.2764866666666665,100.0,8.593204,16.3241,100.0,79.4328
8-302,25.515449999999998,3.2221579999999994,100.0,11.516872000000001,14.1254,100.0,100.0
8-302,28.569125,3.2221579999999994,100.0,11.516872000000001,14.1254,100.0,100.0
8-302,24.821933333333334,3.399725,100.0,22.120736,14.1254,100.0,100.0
8-302,29.9033,2.81838,100.0,22.120736,14.1254,100.0,100.0
8-302,29.9033,6.8811333333333335,100.0,22.120736,14.1254,100.0,100.0
8-302,29.9033,6.8811333333333335,100.0,32.49869666666667,14.1254,100.0,100.0
